path,label_idx,split,label
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/164501b7-bd68-4d8e-a39b-199b5cfaf04e___UF.GRC_YLCV_Lab 03114_5072522047257524130.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato__Tomato_mosaic_virus/14c21616-aa9e-4d85-8aff-bdf7f4cf3720___PSU_CG 2079_5478949305419024768.jpg,13,train,Tomato__Tomato_mosaic_virus
/content/data/unified/Tomato_Septoria_leaf_spot/ba4018a6-a7a3-4ce0-9abf-756b708e0830___Matt.S_CG 6603_9207216799403634414.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Potato__Late_blight/792d4339-f459-4ef6-aef9-431c64c95cc1___RS_LB 3251_7154112868906224507.jpg,3,train,Potato__Late_blight
/content/data/unified/Tomato_Septoria_leaf_spot/b0539521-3239-49a2-8099-2a22eabec37d___Matt.S_CG 1661_2370170350561444311.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_healthy/8eb8512f-fbbe-4415-832a-52e58e3cde9e___RS_HL 0003_5207206183235531774.jpg,14,train,Tomato_healthy
/content/data/unified/Pepper__bell__Bacterial_spot/525555a6-c09c-4551-8b9d-d2a8050f474d___JR_B.Spot 3355_4827463897403810283.jpg,0,train,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato_Early_blight/d4e4bce8-d7ca-492b-8dda-69f3e95f4e5a___RS_Erly.B 6418_2969143947372789165.jpg,6,train,Tomato_Early_blight
/content/data/unified/Pepper__bell__healthy/2c8d77dd-0173-41d0-9e95-9e11092af9a8___JR_HL 8737_1533715224892795271.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Tomato_Bacterial_spot/46ed6749-0f57-42af-b984-e99567d5cd61___GCREC_Bact.Sp 3818_3589599966375722644.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Pepper__bell__Bacterial_spot/602b5122-fee8-4615-aaf1-91dcfd54125f___JR_B.Spot 9066_1164371176181865057.jpg,0,train,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato_Septoria_leaf_spot/c6962655-b64b-45d6-b6a5-49bc8adfe0d3___Keller.St_CG 1904_246889805388552405.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Late_blight/f0ac2b25-fb74-43f7-9ca6-52bb05dd2ec2___RS_Late.B 6545_7125426148811703288.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/46ffdde0-1364-4da5-8c39-c2ef6e9d7f87___UF.GRC_YLCV_Lab 01652_1555745803543073242.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Septoria_leaf_spot/a88b5b36-20f8-4a92-82c7-4f0fa1775ba6___Matt.S_CG 7438_5580728443075895810.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/8638b153-2ee6-471d-9eb6-8900fb80bd38___Com.G_SpM_FL 8899_3618972121024692995.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Bacterial_spot/47a3c2c9-1f3b-4d42-8857-cfc714042c2a___UF.GRC_BS_Lab Leaf 8631_1327430530664148529.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato_Bacterial_spot/c37d3b8a-fecc-488a-ab78-c00f5240283c___GCREC_Bact.Sp 3343_1160296463047690049.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Pepper__bell__healthy/5a6ed509-461a-4ad4-bf52-fe967df0fc09___JR_HL 8598_4826115270673331259.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Potato__Early_blight/4c7622da-663c-48df-8005-355fff221fe1___RS_Early.B 8432_2275945651753211205.jpg,2,train,Potato__Early_blight
/content/data/unified/Potato__Early_blight/d9303294-b0d9-4066-85d1-4ef58977b78e___RS_Early.B 7337_4842912459240695500.jpg,2,train,Potato__Early_blight
/content/data/unified/Tomato_Bacterial_spot/39397863-767f-4187-b580-f4fb2279dfe6___GCREC_Bact.Sp 3687_2773421682433252262.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato_Septoria_leaf_spot/5e53b114-be67-4f52-9727-904f7521451a___Matt.S_CG 0694_2518964372439861355.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Late_blight/aa48f118-9636-4320-99d5-a2a668038683___GHLB2 Leaf 8601_417474490026569829.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato_healthy/c59a5a86-2645-49e0-a6e0-c9e8112f95d5___GH_HL Leaf 166.1_6905798866767785475.jpg,14,train,Tomato_healthy
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/b67eae18-67c7-4b28-bbb4-27b94f29ecbe___Com.G_SpM_FL 8552_1235423260660682434.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Late_blight/29587a7b-a64d-4d2e-8fab-d0ec587e8ecd___GHLB2 Leaf 9081_2315999524278541943.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato_Late_blight/e56aa8e4-cb6f-4333-816b-3494fc4fe25e___GHLB2 Leaf 8764_1991596320052543195.jpg,7,train,Tomato_Late_blight
/content/data/unified/Potato__Early_blight/dcdcc724-b029-4987-9d12-ccc8893ac6b4___RS_Early.B 8387_510829659497226362.jpg,2,train,Potato__Early_blight
/content/data/unified/Pepper__bell__Bacterial_spot/ff7d08df-7fca-4a2e-a2f4-b196a19e6442___JR_B.Spot 3237_7016869783035877856.jpg,0,train,Pepper__bell__Bacterial_spot
/content/data/unified/Pepper__bell__healthy/594914b7-e892-4fab-834b-4c082d1cc07a___JR_HL 8092_1653169665927412472.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Tomato_Late_blight/df13d0be-1ef9-4371-bf7f-bedb930fc190___RS_Late.B 4846_8123783205993822310.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato_Septoria_leaf_spot/690452d3-64f5-474c-ba18-1f4e5f330da6___Matt.S_CG 7738_3133386805215171272.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/62eb4afa-df30-48f1-a779-38b6f3a3c315___YLCV_GCREC 2013_2453979623816545705.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Bacterial_spot/f2f807a2-8777-4a1f-a33b-d1826d9d36c8___GCREC_Bact.Sp 3786_1606367416839089037.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Pepper__bell__healthy/3c02c8e5-b648-40ad-b119-0d9f66fc2b6c___JR_HL 8146_2047372193359281473.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Tomato_Late_blight/3a051073-6326-43f1-bd93-a3c69661a87f___GHLB2 Leaf 8655_8375564703226451310.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato_Leaf_Mold/9445a483-85a6-465c-b9b0-1ff8bc519a43___Crnl_L.Mold 9035_957553808646302875.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Tomato_healthy/6e3fca10-be50-4074-ada4-3122e864d4e0___GH_HL Leaf 294.1_6819713798981984749.jpg,14,train,Tomato_healthy
/content/data/unified/Tomato_healthy/acdf2283-0e7c-4ccd-8817-1019e3a8ed20___RS_HL 9943_4698976718070623321.jpg,14,train,Tomato_healthy
/content/data/unified/Pepper__bell__healthy/116a8c0e-51fb-4205-ace6-87865b2329d5___JR_HL 8657_7434802448006983131.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Tomato_Septoria_leaf_spot/18b450ff-ae57-4873-9c73-7ebef0b659cd___Matt.S_CG 0953_5639425168765061956.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato__Target_Spot/bd11d819-0a1f-4bd2-a460-899c0357a182___Com.G_TgS_FL 8251_1885868987534779038.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Tomato_Septoria_leaf_spot/57fd9d9a-57d0-4282-af8c-e2b4aa04b517___Keller.St_CG 1874_2046792483592992161.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/2d0b5528-6c40-4881-9b9d-bd2cb06a2831___Com.G_SpM_FL 1200_1530879023937834441.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Pepper__bell__Bacterial_spot/b928cffb-f480-44a8-9b09-70ef158fdc7c___JR_B.Spot 3155_569963385025062347.jpg,0,train,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato_Bacterial_spot/00728f4d-83a0-49f1-87f8-374646fcda05___GCREC_Bact.Sp 6326_1818778125813688855.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato_Bacterial_spot/990e1cbf-b978-478e-b332-d12b3855fd57___GCREC_Bact.Sp 6223_1088064113488305678.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato_Bacterial_spot/fad2f68e-4496-4c7b-9c87-20b2aa8c53f7___UF.GRC_BS_Lab Leaf 0530_1062293944721402062.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Pepper__bell__Bacterial_spot/be6cc3db-0571-47d0-87f4-f01491a6ea16___NREC_B.Spot 9217_5454705765148072261.jpg,0,train,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato_healthy/efe6c986-b85c-40f1-8cb5-345acbb36b71___RS_HL 0579_2778998890258538826.jpg,14,train,Tomato_healthy
/content/data/unified/Potato__Late_blight/df40ffa7-8efd-4720-8786-a30b9011dcfc___RS_LB 4150_2694740018858414293.jpg,3,train,Potato__Late_blight
/content/data/unified/Tomato_Septoria_leaf_spot/32be5e7b-4215-4719-a1e8-d6f7a0a388f7___Matt.S_CG 0752_752211571312685072.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Leaf_Mold/f8e698ff-5f4d-4735-ae53-1daf38c49d46___Crnl_L.Mold 6536_3660268809527155108.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Potato__Late_blight/77c271bd-0798-4336-8bea-f2a80e8e8906___RS_LB 3290_2793367166299183385.jpg,3,train,Potato__Late_blight
/content/data/unified/Tomato__Target_Spot/8fe77ca8-8f18-482f-8c30-745efe6ae1c9___Com.G_TgS_FL 8107_6774621031067604516.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Potato__Late_blight/eb34280e-0cfb-4166-a9b8-a15892c9ff5c___RS_LB 4450_7993263044495247465.jpg,3,train,Potato__Late_blight
/content/data/unified/Tomato_Septoria_leaf_spot/bcc93571-9b93-4943-9cee-dddc79bd4d92___Keller.St_CG 1844_2698835409281658848.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_healthy/399440f9-8e5f-4be7-805c-53c10636a9b2___GH_HL Leaf 332_2186707690168173809.jpg,14,train,Tomato_healthy
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/5e01fe8b-38c3-4de6-beee-50266519f226___Com.G_SpM_FL 9376_1209763882691820597.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/a78175ff-9e32-4f4d-b8b7-f66640a1a995___Com.G_SpM_FL 9024_8100167874221502369.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Potato__Early_blight/1daae61a-7014-4efe-b855-018999a5be9b___RS_Early.B 6852_144913175159258292.jpg,2,train,Potato__Early_blight
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/8d9ee954-f54a-4c94-aef8-87194c5662be___Com.G_SpM_FL 8848_5468770759741770496.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/c9d78d7a-8420-40c0-8282-0967bc79eec5___Com.G_SpM_FL 8627_5011561377440082801.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Septoria_leaf_spot/f67c02ff-c04b-4991-9fdb-b508629f0fea___Matt.S_CG 0862_5129781703197004126.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/511fbbec-2a27-47a9-a10c-cd002aba6b35___YLCV_GCREC 5220_353855585846737289.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Leaf_Mold/2715ba21-6d2a-485a-bd10-ea6e8177250d___Crnl_L.Mold 6863_6941409837969257228.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Pepper__bell__Bacterial_spot/dec101b9-596c-420a-b3d9-112ee8cbf72f___JR_B.Spot 3105_43847512633749530.jpg,0,train,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/759187eb-578a-4800-8b66-b8cc021255db___UF.GRC_YLCV_Lab 01713_1373385513576871025.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato__Target_Spot/ff8c5027-32f0-46f4-a719-88e1be5eb4a7___Com.G_TgS_FL 7980_686635570980970635.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/7ea16123-ec12-4fb9-bade-78167943ffe3___YLCV_NREC 0066_8259409036319777689.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato__Target_Spot/0825b4fc-d76b-446c-834e-78de8e72be38___Com.G_TgS_FL 1015_5607611395633975136.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Tomato_Late_blight/647fc3ec-00a2-4f1a-ad81-a5ed6ac25420___GHLB2 Leaf 8957_5121820259536978717.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato_Bacterial_spot/a00ce27e-dd79-4ef4-a483-545499246e71___GCREC_Bact.Sp 5986_6273499396123282601.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato_Septoria_leaf_spot/9bd4db81-94ef-4a9e-a44a-e335fb372691___Matt.S_CG 7786_3306908743094917255.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Bacterial_spot/d20d7a01-ca5b-41ed-ade2-e62caf0ef543___GCREC_Bact.Sp 6003_790558885796447972.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato__Target_Spot/f42d69f6-2f43-4f5f-9363-a8c8d3264336___Com.G_TgS_FL 7988_3607015146264151516.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/380b5f5d-be1f-4f2b-845e-14c432228bfd___UF.GRC_YLCV_Lab 02381_651479149355035866.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Late_blight/d3756978-23f4-48a2-a7e5-9b32c9453059___GHLB2 Leaf 160.3_8938897710672076835.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato__Tomato_mosaic_virus/c1ca36c4-bffc-494d-9199-0753d7319bce___PSU_CG 2357_3055348074764146192.jpg,13,train,Tomato__Tomato_mosaic_virus
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/1d5035e8-e116-4c36-a259-df87a69bc953___UF.GRC_YLCV_Lab 09586_1305350238431012924.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_healthy/2b14b93f-0664-4b7f-93fa-b7d3df03dc06___GH_HL Leaf 508.1_8915344123148878174.jpg,14,train,Tomato_healthy
/content/data/unified/Potato__Late_blight/0eb24a67-a174-43db-86c7-cca8795942a2___RS_LB 4722_569445378683111096.jpg,3,train,Potato__Late_blight
/content/data/unified/Tomato_Septoria_leaf_spot/2c032ba1-d4fa-4a66-be5e-9e43a28ffbb9___JR_Sept.L.S 2701_6396020691029219401.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Bacterial_spot/549bff64-9722-4193-9b44-b6069a5a4fc8___GCREC_Bact.Sp 6312_3254825677178784764.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/1fd449fe-904b-4df4-bdb1-a6b5c701efab___Com.G_SpM_FL 9346_484969832659139175.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Pepper__bell__healthy/e01d5bf1-6186-4e22-ade1-11a68d8a03ef___JR_HL 8593_9120226488452928992.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Tomato__Target_Spot/8c8e659d-009f-49bf-b2be-7972c3680a20___Com.G_TgS_FL 8362_228017471273713919.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Potato__Late_blight/0b092cda-db8c-489d-8c46-23ac3835310d___RS_LB 4480_1687075160976512606.jpg,3,train,Potato__Late_blight
/content/data/unified/Tomato_Early_blight/a8e1a7a4-d45d-4072-9c25-6f7685f8f08b___RS_Erly.B 9387_5886018288572683392.jpg,6,train,Tomato_Early_blight
/content/data/unified/Tomato_Bacterial_spot/bac8ed42-ef06-44b8-b8da-9947438c63df___GCREC_Bact.Sp 6094_4513189441959829661.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato__Target_Spot/aed4284a-98bb-4fab-a2de-764f5a3fda68___Com.G_TgS_FL 0927_1944520361703781244.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Tomato_Late_blight/ed1a1e55-f2b9-46d3-ab88-8742f569e831___GHLB2 Leaf 8758_6707142859573511756.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato_Bacterial_spot/50affc63-4d3e-4eb4-ad9c-4f9b7311e989___GCREC_Bact.Sp 3035_5434613721217941843.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato_Late_blight/8f27364b-aafa-49a8-b288-e442cb8bde11___RS_Late.B 6285_6437816259607188296.jpg,7,train,Tomato_Late_blight
/content/data/unified/Potato__Late_blight/d3cbf715-a2a3-4024-ac5d-c6ae21a77720___RS_LB 2735_2256604283507263051.jpg,3,train,Potato__Late_blight
/content/data/unified/Potato__Early_blight/99821810-926a-4ac4-9bc7-cbae991f7e68___RS_Early.B 7626_3052555983971502278.jpg,2,train,Potato__Early_blight
/content/data/unified/Tomato_Bacterial_spot/88b2d700-280b-40e3-a0d5-6118ba94d46e___GCREC_Bact.Sp 5871_4777114261869081464.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Potato__Late_blight/ef49abc4-4b8e-4438-88a9-b3acfdb52014___RS_LB 2623_202575026743340509.jpg,3,train,Potato__Late_blight
/content/data/unified/Tomato_Late_blight/16c1763a-8e49-436c-865e-be56d8dadf4f___GHLB2 Leaf 9107_5287754464379121301.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato__Target_Spot/7f97b6e8-dcd8-484c-8eb1-cbadad030d5c___Com.G_TgS_FL 8125_4405762905260778405.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/7b6c80e6-15fe-47ed-978a-087ab7b49bb0___Com.G_SpM_FL 9009_6182463972174450812.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_healthy/0782c04b-2a91-4e10-89a7-cf3d3e48be82___RS_HL 9645_2378982269867024053.jpg,14,train,Tomato_healthy
/content/data/unified/Tomato_Early_blight/df721edd-686e-4bb8-a05b-e8c67743c8ca___RS_Erly.B 8265_1176235296574152274.jpg,6,train,Tomato_Early_blight
/content/data/unified/Tomato_Bacterial_spot/e25c59a0-9362-4218-82de-9060174d5473___GCREC_Bact.Sp 6277_6915686128407257099.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Pepper__bell__healthy/d001c6f1-3c5a-470b-b4a2-7996b9c68cd6___JR_HL 7695_4483079930251353628.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Potato__Early_blight/5bb77b39-311b-4ad1-8bfc-5a41a13b7b02___RS_Early.B 8255_2234426862318933671.jpg,2,train,Potato__Early_blight
/content/data/unified/Tomato_Septoria_leaf_spot/8d370ca1-f143-4298-bede-e495da068cc0___Matt.S_CG 1315_2145693123517872054.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Early_blight/4ee9cff7-9693-4d51-821b-da31e5df240c___RS_Erly.B 7427_1556283440188705489.jpg,6,train,Tomato_Early_blight
/content/data/unified/Tomato_Septoria_leaf_spot/a39b7724-9f6b-4d58-a80c-d9dcea99defe___Matt.S_CG 6184_3031841479504372887.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Septoria_leaf_spot/6e99980a-8268-46ae-8f19-301f7b674638___Matt.S_CG 6073_7154638784427425256.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Bacterial_spot/dde8f28e-38a3-4736-a44b-e37c28b8acd8___UF.GRC_BS_Lab Leaf 8960_669891025494404991.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/79970491-7037-4cf0-881d-f0cefae58155___UF.GRC_YLCV_Lab 09407_8173805411420173734.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato__Target_Spot/0ff32a4f-e1d2-4ab4-98ae-41ef143c56b1___Com.G_TgS_FL 1084_8285020538189443107.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Tomato_Late_blight/7b343a4c-5fbc-40f6-83da-ccae49ebd5fb___GHLB_PS Leaf 35 Day 13_6284528577428795793.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato_Leaf_Mold/b814eaf5-3c86-4f5f-b05a-24db749c8f6b___Crnl_L.Mold 7011_6204645087881376157.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Pepper__bell__Bacterial_spot/f65e0539-ea15-4998-91bf-e74870b22caf___JR_B.Spot 9052_3733944798322962193.jpg,0,train,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato_Leaf_Mold/af1c1bf4-43b5-47ff-aade-ebd32635f77a___Crnl_L.Mold 7045_781058678704303282.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Tomato_Bacterial_spot/d0513b6e-e8a2-44b5-ace7-bcec9c694d4c___UF.GRC_BS_Lab Leaf 8753_1054740407031194850.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Potato__Early_blight/58cb5c58-3161-4476-9361-3ee2673cc82b___RS_Early.B 7368_8872790814426805629.jpg,2,train,Potato__Early_blight
/content/data/unified/Tomato_Bacterial_spot/f83e2dfd-ffd2-4da7-ba80-7a18bfdb9bc9___GCREC_Bact.Sp 3485_6731120766028867575.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato_Bacterial_spot/793c4393-0e98-4de2-bbb2-eb0c8412a959___GCREC_Bact.Sp 5621_8773119872354370820.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato_healthy/23a4712e-8805-43f7-9ae4-655d1c4799b0___RS_HL 0619_8957428961765620949.jpg,14,train,Tomato_healthy
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/90bb9f6a-cf26-4f03-a7b9-80b9e8ecaed1___YLCV_NREC 2453_4437544185709836652.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato__Target_Spot/5e792d39-4b82-4ac1-8b2e-4fa124cb2605___Com.G_TgS_FL 9986_8651623261947880578.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/7b2f5b12-b094-4672-bc3c-f7d758049da1___YLCV_GCREC 2858_1397399907809836499.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Late_blight/0fca6d09-1931-4767-a195-1dd2b7cd10b7___GHLB Leaf 8 Day 12_1519517925461380525.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato_Bacterial_spot/ddfa387b-e1ba-4033-aea8-e6644c19b0fa___GCREC_Bact.Sp 3563_3413382600732714293.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato_Leaf_Mold/d8cbf2c3-f99f-4af9-a8a2-9d88e2ed0524___Crnl_L.Mold 7022_4760757862004097996.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Tomato_Early_blight/ba789eab-7c04-4012-b8fa-98106b20b50c___RS_Erly.B 7771_921696015381469882.jpg,6,train,Tomato_Early_blight
/content/data/unified/Tomato_Late_blight/3ae2b5f3-a42f-49b1-8d27-dcfaaeda602f___GHLB2 Leaf 8840_4451559528733051640.jpg,7,train,Tomato_Late_blight
/content/data/unified/Pepper__bell__healthy/b1760f24-1c79-4fe6-a26b-b9f5ba7aa1fc___JR_HL 7684_4251275994804263223.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Tomato_Early_blight/90b9c783-480b-4f9b-a97a-d632f60a8f24___RS_Erly.B 9566_4282757190758007061.jpg,6,train,Tomato_Early_blight
/content/data/unified/Pepper__bell__Bacterial_spot/14fa67ae-6059-40e9-9eca-2c5000c1d9cd___NREC_B.Spot 9225_7822169827761429884.jpg,0,train,Pepper__bell__Bacterial_spot
/content/data/unified/Pepper__bell__healthy/c40b6a46-5181-43ad-a27d-7e68fcd20f87___JR_HL 8553_4497621039108659072.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Potato__Late_blight/9996efa6-219d-4f07-aa12-dc8ca40609b9___RS_LB 2840_6749910602785337565.jpg,3,train,Potato__Late_blight
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/6e486f1a-2df2-4764-a95b-a964f6de15ca___Com.G_SpM_FL 8587_5555750125924381039.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
